date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:22:56	20665/20665	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2023-06-26-desktop-v1.3.7/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2023-06-26-desktop-v1.3.7/index.html	(from https://obsidian.md/changelog/2023-06-26-desktop-v1.3.6/)
22:22:56	21505/21505	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2023-05-03-desktop-v1.2.8/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2023-05-03-desktop-v1.2.8/index.html	(from https://obsidian.md/changelog/2023-05-09-desktop-v1.3/)
22:22:57	2490522/2490522	---M--	200	added ('OK')	image/png	etag:%2290cdab71966c7e0fcd1a21b431aecdcb%22	https://user-images.githubusercontent.com/693981/205718501-d9fe405b-6684-41c8-a3b3-eb5da73777d2.png	C:/My%20Websites/cyberdeep_web/user-images.githubusercontent.com/693981/205718501-d9fe405b-6684-41c8-a3b3-eb5da73777d2.png	(from https://obsidian.md/changelog/2022-12-05-desktop-v1.1.0/)
22:22:57	22197/22197	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2023-05-15-desktop-v1.3.1/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2023-05-15-desktop-v1.3.1/index.html	(from https://obsidian.md/changelog/2023-05-09-desktop-v1.3/)
22:22:57	22441/22441	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2023-04-14-desktop-v1.2.3/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2023-04-14-desktop-v1.2.3/index.html	(from https://obsidian.md/changelog/2023-04-18-publish/)
22:22:57	214038/214038	---M--	200	added ('OK')	image/png	etag:%22043de7e4b19acd07768972f4ec2c23e7%22	https://user-images.githubusercontent.com/693981/191052493-8109f1a1-411c-4b61-b435-788d0cac3231.png	C:/My%20Websites/cyberdeep_web/user-images.githubusercontent.com/693981/191052493-8109f1a1-411c-4b61-b435-788d0cac3231.png	(from https://obsidian.md/changelog/2022-10-13-desktop-v1.0.0/)
22:22:57	21770/21770	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2023-04-20-desktop-v1.2.5/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2023-04-20-desktop-v1.2.5/index.html	(from https://obsidian.md/changelog/2023-04-18-publish/)
22:22:59	22056/22056	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2023-03-29-desktop-v1.2.0/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2023-03-29-desktop-v1.2.0/index.html	(from https://obsidian.md/changelog/2023-03-29-desktop-v1.2/)
22:22:59	22166/22166	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2023-03-31-desktop-v1.2.1/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2023-03-31-desktop-v1.2.1/index.html	(from https://obsidian.md/changelog/2023-03-29-desktop-v1.2/)
22:22:59	21255/21255	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2023-03-01-desktop-v1.1.16/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2023-03-01-desktop-v1.1.16/index.html	(from https://obsidian.md/changelog/2023-02-27-publish/)
22:23:01	21001/21001	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2023-02-22-desktop-v1.1.15/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2023-02-22-desktop-v1.1.15/index.html	(from https://obsidian.md/changelog/2023-02-22-desktop-v1.1/)
22:23:01	21424/21424	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2022-10-26-mobile-v1.4.1/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2022-10-26-mobile-v1.4.1/index.html	(from https://obsidian.md/changelog/2022-12-05-desktop-v1.1.0/)
22:23:01	22341/22341	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2022-12-08-desktop-v1.1.1/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2022-12-08-desktop-v1.1.1/index.html	(from https://obsidian.md/changelog/2022-12-05-desktop-v1.1.0/)
22:23:03	20552/20552	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2022-10-06-desktop-v0.16.5/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2022-10-06-desktop-v0.16.5/index.html	(from https://obsidian.md/changelog/2022-10-13-desktop-v1.0.0/)
22:23:03	22302/22302	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2022-09-19-desktop-v0.16.3/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2022-09-19-desktop-v0.16.3/index.html	(from https://obsidian.md/changelog/2022-09-29-desktop-v0.16.0/)
22:23:03	20984/20984	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2022-10-19-mobile-v1.4.0/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2022-10-19-mobile-v1.4.0/index.html	(from https://obsidian.md/changelog/2022-10-13-desktop-v1.0.0/)
22:23:04	20994/20994	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2022-10-03-desktop-v0.16.4/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2022-10-03-desktop-v0.16.4/index.html	(from https://obsidian.md/changelog/2022-09-29-desktop-v0.16.0/)
22:23:05	20981/20981	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2022-06-07-mobile-v1.2.2/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2022-06-07-mobile-v1.2.2/index.html	(from https://obsidian.md/changelog/2022-06-14-desktop-v0.15.0/)
22:23:05	21936/21936	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2022-06-15-desktop-v0.15.1/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2022-06-15-desktop-v0.15.1/index.html	(from https://obsidian.md/changelog/2022-06-14-desktop-v0.15.0/)
22:23:06	20371/20371	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2022-05-03-desktop-v0.14.9/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2022-05-03-desktop-v0.14.9/index.html	(from https://obsidian.md/changelog/2022-05-10-desktop-v0.14.10/)
22:23:06	21234/21234	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2022-04-11-mobile-v1.2.1/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2022-04-11-mobile-v1.2.1/index.html	(from https://obsidian.md/changelog/2022-04-25-desktop-v0.14.7/)
22:23:06	21175/21175	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2022-05-16-desktop-v0.14.11/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2022-05-16-desktop-v0.14.11/index.html	(from https://obsidian.md/changelog/2022-05-10-desktop-v0.14.10/)
22:23:08	21085/21085	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2022-03-21-mobile-v1.1.1/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2022-03-21-mobile-v1.1.1/index.html	(from https://obsidian.md/changelog/2022-03-28-desktop-v0.14.3/)
22:23:08	22883/22883	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2022-03-31-desktop-v0.14.4/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2022-03-31-desktop-v0.14.4/index.html	(from https://obsidian.md/changelog/2022-03-28-desktop-v0.14.3/)
22:23:08	20217/20217	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2022-03-10-desktop-v0.13.33/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2022-03-10-desktop-v0.13.33/index.html	(from https://obsidian.md/changelog/2022-03-14-desktop-v0.14.0/)
22:23:10	21162/21162	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2021-11-19-desktop-v0.13.4/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2021-11-19-desktop-v0.13.4/index.html	(from https://obsidian.md/changelog/2021-11-22-desktop-v0.13.5/)
22:23:10	21549/21549	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2022-03-16-desktop-v0.14.1/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2022-03-16-desktop-v0.14.1/index.html	(from https://obsidian.md/changelog/2022-03-14-desktop-v0.14.0/)
22:23:10	21700/21700	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2021-11-25-desktop-v0.13.6/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2021-11-25-desktop-v0.13.6/index.html	(from https://obsidian.md/changelog/2021-11-22-desktop-v0.13.5/)
22:23:12	22044/22044	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2021-11-08-mobile-v1.0.5/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2021-11-08-mobile-v1.0.5/index.html	(from https://obsidian.md/changelog/2021-11-10-desktop-v0.13.0/)
22:23:12	21409/21409	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2021-11-11-desktop-v0.13.1/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2021-11-11-desktop-v0.13.1/index.html	(from https://obsidian.md/changelog/2021-11-10-desktop-v0.13.0/)
22:23:12	21981/21981	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2021-09-14-desktop-v0.12.16/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2021-09-14-desktop-v0.12.16/index.html	(from https://obsidian.md/changelog/2021-10-06-desktop-v0.12.17/)
22:23:14	20834/20834	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2021-10-12-desktop-v0.12.18/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2021-10-12-desktop-v0.12.18/index.html	(from https://obsidian.md/changelog/2021-10-06-desktop-v0.12.17/)
22:23:14	22426/22426	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2021-06-07-desktop-v0.12.5/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2021-06-07-desktop-v0.12.5/index.html	(from https://obsidian.md/changelog/2021-06-21-desktop-v0.12.6/)
22:23:14	21735/21735	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2021-06-23-desktop-v0.12.7/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2021-06-23-desktop-v0.12.7/index.html	(from https://obsidian.md/changelog/2021-06-21-desktop-v0.12.6/)
22:23:15	20143/20143	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2021-05-10-desktop-v0.12.3/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2021-05-10-desktop-v0.12.3/index.html	(from https://obsidian.md/changelog/2021-05-25-desktop-v0.12.4/)
22:23:16	21423/21423	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2021-05-31-mobile-v0.1.0/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2021-05-31-mobile-v0.1.0/index.html	(from https://obsidian.md/changelog/2021-05-25-desktop-v0.12.4/)
22:23:16	21420/21420	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2021-03-12-mobile-v0.0.11/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2021-03-12-mobile-v0.0.11/index.html	(from https://obsidian.md/changelog/2021-03-14-desktop-v0.11.7/)
22:23:17	21371/21371	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2021-03-17-mobile-v0.0.12/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2021-03-17-mobile-v0.0.12/index.html	(from https://obsidian.md/changelog/2021-03-14-desktop-v0.11.7/)
22:23:17	21089/21089	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2021-02-05-desktop-v0.10.13/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2021-02-05-desktop-v0.10.13/index.html	(from https://obsidian.md/changelog/2021-02-09-desktop-v0.11.0/)
22:23:17	22597/22597	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2021-02-16-desktop-v0.11.1/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2021-02-16-desktop-v0.11.1/index.html	(from https://obsidian.md/changelog/2021-02-09-desktop-v0.11.0/)
22:23:19	20450/20450	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2021-01-28-desktop-v0.10.11/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2021-01-28-desktop-v0.10.11/index.html	(from https://obsidian.md/changelog/2021-02-01-desktop-v0.10.12/)
22:23:19	21858/21858	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2021-01-25-desktop-v0.10.10/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2021-01-25-desktop-v0.10.10/index.html	(from https://obsidian.md/changelog/2021-01-19-desktop-v0.10.9/)
22:23:19	21342/21342	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2021-01-07-desktop-v0.10.7/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2021-01-07-desktop-v0.10.7/index.html	(from https://obsidian.md/changelog/2021-01-11-desktop-v0.10.8/)
22:23:21	21106/21106	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2020-12-30-desktop-v0.10.4/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2020-12-30-desktop-v0.10.4/index.html	(from https://obsidian.md/changelog/2020-12-29-desktop-v0.10.3/)
22:23:21	21917/21917	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2020-12-16-desktop-v0.10.1/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2020-12-16-desktop-v0.10.1/index.html	(from https://obsidian.md/changelog/2020-12-21-desktop-v0.10.2/)
22:23:21	21413/21413	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2020-12-02-desktop-v0.9.20/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2020-12-02-desktop-v0.9.20/index.html	(from https://obsidian.md/changelog/2020-12-07-desktop-v0.9.21/)
22:23:21	4107030/4107030	---M--	200	added ('OK')	image/gif	etag:%2235086d04807c4cd6dc063157557f8a70%22	https://user-images.githubusercontent.com/693981/188205363-0f24b2a5-3706-4a8c-b38b-7a66baa68ce6.gif	C:/My%20Websites/cyberdeep_web/user-images.githubusercontent.com/693981/188205363-0f24b2a5-3706-4a8c-b38b-7a66baa68ce6.gif	(from https://obsidian.md/changelog/2022-10-13-desktop-v1.0.0/)
22:23:23	20690/20690	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2020-12-08-desktop-v0.9.22/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2020-12-08-desktop-v0.9.22/index.html	(from https://obsidian.md/changelog/2020-12-07-desktop-v0.9.21/)
22:23:23	21064/21064	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2020-11-21-desktop-v0.9.17/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2020-11-21-desktop-v0.9.17/index.html	(from https://obsidian.md/changelog/2020-11-25-desktop-v0.9.18/)
22:23:23	21064/21064	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2020-11-26-desktop-v0.9.19/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2020-11-26-desktop-v0.9.19/index.html	(from https://obsidian.md/changelog/2020-11-25-desktop-v0.9.18/)
22:23:24	21069/21069	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2020-10-30-desktop-v0.9.10/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2020-10-30-desktop-v0.9.10/index.html	(from https://obsidian.md/changelog/2020-11-03-desktop-v0.9.11/)
22:23:24	22135/22135	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2020-11-10-desktop-v0.9.12/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2020-11-10-desktop-v0.9.12/index.html	(from https://obsidian.md/changelog/2020-11-03-desktop-v0.9.11/)
22:23:25	20911/20911	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2020-11-17-desktop-v0.9.15/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2020-11-17-desktop-v0.9.15/index.html	(from https://obsidian.md/changelog/2020-11-19-desktop-v0.9.16/)
22:23:25	21767/21767	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2020-10-20-desktop-v0.9.6/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2020-10-20-desktop-v0.9.6/index.html	(from https://obsidian.md/changelog/2020-10-26-desktop-v0.9.7/)
22:23:26	21657/21657	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2020-10-29-desktop-v0.9.8/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2020-10-29-desktop-v0.9.8/index.html	(from https://obsidian.md/changelog/2020-10-26-desktop-v0.9.7/)
22:23:26	22773/22773	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2020-10-13-desktop-v0.9.4/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2020-10-13-desktop-v0.9.4/index.html	(from https://obsidian.md/changelog/2020-10-19-desktop-v0.9.5/)
22:23:27	21525/21525	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2020-09-24-desktop-v0.9.1/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2020-09-24-desktop-v0.9.1/index.html	(from https://obsidian.md/changelog/2020-09-30-desktop-v0.9.2/)
22:23:27	21494/21494	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2020-09-10-desktop-v0.8.14/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2020-09-10-desktop-v0.8.14/index.html	(from https://obsidian.md/changelog/2020-09-14-desktop-v0.8.15/)
22:23:28	20853/20853	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2020-09-07-desktop-v0.8.12/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2020-09-07-desktop-v0.8.12/index.html	(from https://obsidian.md/changelog/2020-09-07-desktop-v0.8.13/)
22:23:28	22172/22172	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2020-08-24-desktop-v0.8.6/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2020-08-24-desktop-v0.8.6/index.html	(from https://obsidian.md/changelog/2020-08-21-desktop-v0.8.5/)
22:23:28	22641/22641	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2020-08-12-desktop-v0.8.4/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2020-08-12-desktop-v0.8.4/index.html	(from https://obsidian.md/changelog/2020-08-21-desktop-v0.8.5/)
22:23:29	23145/23145	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2020-07-30-desktop-v0.8.2/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2020-07-30-desktop-v0.8.2/index.html	(from https://obsidian.md/changelog/2020-08-10-desktop-v0.8.3/)
22:23:29	22222/22222	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2020-07-01-desktop-v0.7.5/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2020-07-01-desktop-v0.7.5/index.html	(from https://obsidian.md/changelog/2020-07-02-desktop-v0.7.6/)
22:23:30	20435/20435	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2020-06-14-desktop-v0.7.3/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2020-06-14-desktop-v0.7.3/index.html	(from https://obsidian.md/changelog/2020-06-20-desktop-v0.7.4/)
22:23:30	21908/21908	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2020-05-24-desktop-v0.6.4/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2020-05-24-desktop-v0.6.4/index.html	(from https://obsidian.md/changelog/2020-05-29-desktop-v0.6.5/)
22:23:30	20977/20977	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2020-05-22-desktop-v0.6.2/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2020-05-22-desktop-v0.6.2/index.html	(from https://obsidian.md/changelog/2020-05-24-desktop-v0.6.3/)
22:23:30	22658/22658	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2020-06-01-desktop-v0.6.6/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2020-06-01-desktop-v0.6.6/index.html	(from https://obsidian.md/changelog/2020-05-29-desktop-v0.6.5/)
22:23:30	35526/35526	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/goty2021	C:/My%20Websites/cyberdeep_web/obsidian.md/goty2021.html	(from https://obsidian.md/blog/2021-goty-winners/)
22:23:30	21610/21610	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2020-05-22-desktop-v0.6.1/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2020-05-22-desktop-v0.6.1/index.html	(from https://obsidian.md/changelog/2020-05-18-desktop-v0.6.0/)
22:23:31	11253/11253	---M--	200	added ('OK')	image/png	date:Tue,%2015%20Oct%202024%2023:46:25%20GMT	https://publish-01.obsidian.md/access/f786db9fac45774fa4f0d8112e232d67/Attachments/Source%20view.png	C:/My%20Websites/cyberdeep_web/publish-01.obsidian.md/access/f786db9fac45774fa4f0d8112e232d67/Attachments/Source%20view.png	(from https://obsidian.md/blog/live-preview-update/)
22:23:31	59232/59232	---M--	200	added ('OK')	image/gif	date:Tue,%2015%20Oct%202024%2023:46:25%20GMT	https://publish-01.obsidian.md/access/f786db9fac45774fa4f0d8112e232d67/Attachments/Live%20preview.gif	C:/My%20Websites/cyberdeep_web/publish-01.obsidian.md/access/f786db9fac45774fa4f0d8112e232d67/Attachments/Live%20preview.gif	(from https://obsidian.md/blog/live-preview-update/)
22:23:33	14818/14818	---M--	200	added ('OK')	image/png	date:Tue,%2015%20Oct%202024%2023:46:25%20GMT	https://publish-01.obsidian.md/access/f786db9fac45774fa4f0d8112e232d67/Attachments/Editor%20update%20chart.png	C:/My%20Websites/cyberdeep_web/publish-01.obsidian.md/access/f786db9fac45774fa4f0d8112e232d67/Attachments/Editor%20update%20chart.png	(from https://obsidian.md/blog/live-preview-update/)
22:23:33	40638/40638	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/october2021	C:/My%20Websites/cyberdeep_web/obsidian.md/october2021.html	(from https://obsidian.md/blog/2021-obsidian-october-winners/)
22:23:35	21678/21678	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2023-09-22-mobile-v1.4.12/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2023-09-22-mobile-v1.4.12/index.html	(from https://obsidian.md/changelog/2023-09-26-desktop-v1.4.14/)
22:23:35	21464/21464	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2023-09-22-desktop-v1.4.14/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2023-09-22-desktop-v1.4.14/index.html	(from https://obsidian.md/changelog/page/4/)
22:23:35	20400/20400	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2023-09-11-desktop-v1.4.12/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2023-09-11-desktop-v1.4.12/index.html	(from https://obsidian.md/changelog/page/4/)
22:23:35	20679/20679	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2023-09-15-desktop-v1.4.13/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2023-09-15-desktop-v1.4.13/index.html	(from https://obsidian.md/changelog/page/4/)
